address,city,constraints_date,eviction_id,file_date,state,supervisor_district,zip,eviction_reason,latitude,longitude
100 Block Of Collingwood  Street,San Francisco,,M182791,2018-10-10T00:00:00.000,CA,8.0,94114.0,Other Cause,-122.416017227272,37.773939264637
300 Block Of Eddy  Street,San Francisco,,M182891,2018-10-17T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
1000 Block Of Bush  Street,San Francisco,,M182946,2018-10-24T00:00:00.000,CA,3.0,94109.0,Breach,-122.416017227272,37.773939264637
300 Block Of Moultrie  Street,San Francisco,,M182787,2018-10-09T00:00:00.000,CA,9.0,94110.0,Late Payments,-122.416017227272,37.773939264637
2900 Block Of Franklin  Street,San Francisco,,M182721,2018-10-04T00:00:00.000,CA,2.0,94123.0,Nuisance,-122.416017227272,37.773939264637
600 Block Of Ellis  Street,San Francisco,,M182936,2018-10-19T00:00:00.000,CA,6.0,94109.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Edinburgh  Street,San Francisco,,M182927,2018-10-05T00:00:00.000,CA,11.0,94112.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
0 Block Of Turk  Street,San Francisco,,M182999,2018-10-29T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
1100 Block Of Key  Avenue,San Francisco,,M183021,2018-10-31T00:00:00.000,CA,10.0,94124.0,Breach,-122.416017227272,37.773939264637
400 Block Of Leavenworth  Street,San Francisco,,M182827,2018-10-11T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
1900 Block Of Vallejo  Street,San Francisco,,M183020,2018-10-31T00:00:00.000,CA,2.0,94123.0,Breach,-122.416017227272,37.773939264637
300 Block Of Turk  Street,San Francisco,,M182793,2018-10-10T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
300 Block Of 27th  Street,San Francisco,,M182875,2018-10-15T00:00:00.000,CA,8.0,94131.0,Roommate Same Unit,-122.416017227272,37.773939264637
400 Block Of Murray  Street,San Francisco,,M182841,2018-10-11T00:00:00.000,CA,9.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1200 Block Of 41st  Avenue,San Francisco,,M182288,2018-07-26T00:00:00.000,CA,4.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
4400 Block Of Ulloa  Street,San Francisco,,M182436,2018-08-13T00:00:00.000,CA,4.0,94116.0,Owner Move In,-122.416017227272,37.773939264637
0 Block Of Turk  Street,San Francisco,,M182874,2018-10-15T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
600 Block Of Clay  Street,San Francisco,,M182940,2018-10-22T00:00:00.000,CA,3.0,94111.0,Nuisance,-122.416017227272,37.773939264637
2000 Block Of Broadway  Street,San Francisco,,M142202,2014-10-03T00:00:00.000,CA,,94115.0,Breach,-122.416017227272,37.773939264637
1400 Block Of 11th  Avenue,San Francisco,,M183114,2018-11-08T00:00:00.000,CA,7.0,94122.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
2000 Block Of Ocean  Avenue,San Francisco,,M183052,2018-11-07T00:00:00.000,CA,7.0,94127.0,Non-payment,-122.416017227272,37.773939264637
4400 Block Of Fulton  Street,San Francisco,,M183164,2018-11-27T00:00:00.000,CA,1.0,94121.0,Non-payment,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183107,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
2700 Block Of Polk  Street,San Francisco,,M183169,2018-11-27T00:00:00.000,CA,2.0,94109.0,Capital Improvement,-122.416017227272,37.773939264637
400 Block Of Edinburgh  Street,San Francisco,,M183071,2018-11-07T00:00:00.000,CA,11.0,94112.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M130564,2013-04-01T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
4100 Block Of 25th  Street,San Francisco,,M183095,2018-11-02T00:00:00.000,CA,8.0,94114.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1600 Block Of Beach  Street,San Francisco,,M183070,2018-11-07T00:00:00.000,CA,2.0,94123.0,Breach,-122.416017227272,37.773939264637
300 Block Of Turk  Street,San Francisco,,M130563,2013-04-01T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183104,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
0 Block Of Gough  Street,San Francisco,,M183150,2018-11-19T00:00:00.000,CA,5.0,94102.0,Nuisance,-122.416017227272,37.773939264637
2700 Block Of 44th  Avenue,San Francisco,,M183026,2018-11-01T00:00:00.000,CA,4.0,94116.0,Nuisance,-122.416017227272,37.773939264637
800 Block Of Gonzalez  Drive,San Francisco,,M183118,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
800 Block Of Hampshire  Street,San Francisco,,M183220,2018-11-20T00:00:00.000,CA,9.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
0 Block Of Turk  Street,San Francisco,,M181679,2018-06-01T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
1500 Block Of Bay  Street,San Francisco,,M183045,2018-11-02T00:00:00.000,CA,2.0,94123.0,Nuisance,-122.416017227272,37.773939264637
800 Block Of Hampshire  Street,San Francisco,,M183218,2018-11-20T00:00:00.000,CA,9.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1000 Block Of Scott  Street,San Francisco,,M183046,2018-11-02T00:00:00.000,CA,5.0,94115.0,Nuisance,-122.416017227272,37.773939264637
800 Block Of Bay  Street,San Francisco,,M183165,2018-11-27T00:00:00.000,CA,2.0,94109.0,Non-payment,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M100784,2010-06-24T00:00:00.000,CA,6.0,94102.0,Access Denial,-122.416017227272,37.773939264637
1400 Block Of 39th  Avenue,San Francisco,,M183160,2018-11-21T00:00:00.000,CA,4.0,94122.0,Capital Improvement,-122.416017227272,37.773939264637
2000 Block Of Lane  Street,San Francisco,,M183138,2018-11-15T00:00:00.000,CA,10.0,94124.0,Non-payment,-122.416017227272,37.773939264637
600 Block Of Spruce  Street,San Francisco,,M183073,2018-11-09T00:00:00.000,CA,2.0,94118.0,Capital Improvement,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183101,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
2800 Block Of Octavia  Street,San Francisco,,M183209,2018-11-16T00:00:00.000,CA,2.0,94123.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1300 Block Of 10th  Avenue,San Francisco,,M183170,2018-11-27T00:00:00.000,CA,5.0,94122.0,Nuisance,-122.416017227272,37.773939264637
200 Block Of Cortland  Avenue,San Francisco,,M183079,2018-11-13T00:00:00.000,CA,9.0,94110.0,Capital Improvement,-122.416017227272,37.773939264637
1500 Block Of Revere  Avenue,San Francisco,,M183080,2018-11-13T00:00:00.000,CA,10.0,94124.0,Breach,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183102,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
300 Block Of Eddy  Street,San Francisco,,M183078,2018-11-13T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
800 Block Of Hampshire  Street,San Francisco,,M183221,2018-11-20T00:00:00.000,CA,9.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M142178,2014-09-30T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
1400 Block Of 11th  Avenue,San Francisco,,M183115,2018-11-08T00:00:00.000,CA,7.0,94122.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
500 Block Of Ellis  Street,San Francisco,,E992432,1999-12-02T00:00:00.000,CA,6.0,94109.0,Breach,-122.416017227272,37.773939264637
700 Block Of Panorama  Drive,San Francisco,,M183135,2018-11-14T00:00:00.000,CA,7.0,94131.0,Breach,-122.416017227272,37.773939264637
900 Block Of San Jose  Avenue,San Francisco,,M183074,2018-11-09T00:00:00.000,CA,8.0,94110.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Brady  Street,San Francisco,,M183157,2018-11-21T00:00:00.000,CA,6.0,94103.0,Breach,-122.416017227272,37.773939264637
5800 Block Of California  Street,San Francisco,,M183158,2018-11-21T00:00:00.000,CA,1.0,94121.0,Nuisance,-122.416017227272,37.773939264637
2300 Block Of 15th  Avenue,San Francisco,,M183117,2018-11-13T00:00:00.000,CA,7.0,94116.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1500 Block Of Jones  Street,San Francisco,,M183147,2018-11-19T00:00:00.000,CA,3.0,94109.0,Nuisance,-122.416017227272,37.773939264637
2900 Block Of Franklin  Street,San Francisco,2023-05-18T00:00:00.000,M181628,2018-05-23T00:00:00.000,CA,2.0,94123.0,Owner Move In,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M150699,2015-04-01T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
100 Block Of Vicksburg  Street,San Francisco,,M183161,2018-11-26T00:00:00.000,CA,8.0,94114.0,Roommate Same Unit,-122.416017227272,37.773939264637
4100 Block Of 25th  Street,San Francisco,,M183096,2018-11-02T00:00:00.000,CA,8.0,94114.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1200 Block Of Sutter  Street,San Francisco,,M183151,2018-11-19T00:00:00.000,CA,3.0,94109.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M162388,2016-07-27T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
4300 Block Of 3rd  Street,San Francisco,,M183139,2018-11-15T00:00:00.000,CA,10.0,94124.0,Late Payments,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183106,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
300 Block Of Alemany  Boulevard,San Francisco,2024-01-27T00:00:00.000,M183213,2018-11-28T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
2500 Block Of Mcallister  Street,San Francisco,,M183076,2018-11-09T00:00:00.000,CA,1.0,94118.0,Breach,-122.416017227272,37.773939264637
400 Block Of 42nd  Avenue,San Francisco,,M183140,2018-11-15T00:00:00.000,CA,1.0,94121.0,Nuisance,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183100,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
4100 Block Of 25th  Street,San Francisco,,M183094,2018-11-02T00:00:00.000,CA,8.0,94114.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M130468,2013-03-20T00:00:00.000,CA,6.0,94102.0,Illegal Use,-122.416017227272,37.773939264637
1300 Block Of Church  Street,San Francisco,,M181215,2018-04-13T00:00:00.000,CA,8.0,94114.0,Owner Move In,-122.416017227272,37.773939264637
300 Block Of Parker  Avenue,San Francisco,,M183152,2018-11-19T00:00:00.000,CA,1.0,94118.0,Breach,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M130246,2013-02-12T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
600 Block Of Huron  Avenue,San Francisco,,M183109,2018-11-07T00:00:00.000,CA,11.0,94112.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
200 Block Of Montana  Street,San Francisco,,M183146,2018-11-19T00:00:00.000,CA,11.0,94112.0,Non-payment,-122.416017227272,37.773939264637
2300 Block Of 15th  Avenue,San Francisco,,M183116,2018-11-13T00:00:00.000,CA,7.0,94116.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1000 Block Of Montgomery  Street,San Francisco,,M183148,2018-11-19T00:00:00.000,CA,3.0,94133.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M122010,2012-10-23T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M101744,2010-11-29T00:00:00.000,CA,6.0,94102.0,Access Denial,-122.416017227272,37.773939264637
300 Block Of Arballo  Drive,San Francisco,,M183119,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
0 Block Of Turk  Street,San Francisco,,M090153,2009-02-03T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M142761,2014-12-29T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M100620,2010-05-05T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
1200 Block Of Judah  Street,San Francisco,,M183166,2018-11-27T00:00:00.000,CA,7.0,94122.0,Nuisance,-122.416017227272,37.773939264637
1200 Block Of 41st  Avenue,San Francisco,,M182601,2018-09-07T00:00:00.000,CA,4.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M141115,2014-05-20T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M122035,2012-10-29T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M160851,2016-03-07T00:00:00.000,CA,6.0,94102.0,Non-payment,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183099,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
0 Block Of Castelo  Avenue,San Francisco,,M183087,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2800 Block Of Octavia  Street,San Francisco,,M183208,2018-11-16T00:00:00.000,CA,2.0,94123.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
700 Block Of Guerrero  Street,San Francisco,,M183050,2018-11-06T00:00:00.000,CA,8.0,94110.0,Capital Improvement,-122.416017227272,37.773939264637
900 Block Of Geary  Street,San Francisco,,M183069,2018-11-07T00:00:00.000,CA,6.0,94109.0,Illegal Use,-122.416017227272,37.773939264637
1400 Block Of 36th  Avenue,San Francisco,2024-01-20T00:00:00.000,M183212,2018-11-27T00:00:00.000,CA,4.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
300 Block Of Serrano  Drive,San Francisco,,M183081,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183103,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M101417,2010-10-04T00:00:00.000,CA,6.0,94102.0,Access Denial,-122.416017227272,37.773939264637
800 Block Of Hampshire  Street,San Francisco,,M183219,2018-11-20T00:00:00.000,CA,9.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
2400 Block Of 15th  Street,San Francisco,,M183028,2018-11-01T00:00:00.000,CA,8.0,94114.0,Breach,-122.416017227272,37.773939264637
600 Block Of Ashbury  Street,San Francisco,2023-12-30T00:00:00.000,M182847,2018-11-02T00:00:00.000,CA,5.0,94117.0,Owner Move In,-122.416017227272,37.773939264637
1500 Block Of Jones  Street,San Francisco,,M183167,2018-11-27T00:00:00.000,CA,3.0,94109.0,Nuisance,-122.416017227272,37.773939264637
500 Block Of Buchanan  Street,San Francisco,,M183047,2018-11-05T00:00:00.000,CA,5.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Cornwall  Street,San Francisco,,M183075,2018-11-09T00:00:00.000,CA,1.0,94118.0,Nuisance,-122.416017227272,37.773939264637
300 Block Of Crestmont  Drive,San Francisco,,M183025,2018-11-01T00:00:00.000,CA,7.0,94131.0,Roommate Same Unit,-122.416017227272,37.773939264637
300 Block Of Cardenas  Avenue,San Francisco,,M183085,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
600 Block Of Huron  Avenue,San Francisco,,M183108,2018-11-07T00:00:00.000,CA,11.0,94112.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M122225,2012-11-29T00:00:00.000,CA,6.0,94102.0,Access Denial,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M120228,2012-02-21T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
1200 Block Of 35th  Avenue,San Francisco,,M183137,2018-11-15T00:00:00.000,CA,4.0,94122.0,Nuisance,-122.416017227272,37.773939264637
2400 Block Of 15th  Street,San Francisco,,M183027,2018-11-01T00:00:00.000,CA,8.0,94114.0,Breach,-122.416017227272,37.773939264637
0 Block Of Norton  Street,San Francisco,,M183142,2018-11-16T00:00:00.000,CA,11.0,94112.0,Breach,-122.416017227272,37.773939264637
1600 Block Of 26th  Avenue,San Francisco,,M183171,2018-11-28T00:00:00.000,CA,4.0,94122.0,Nuisance,-122.416017227272,37.773939264637
2000 Block Of Judah  Street,San Francisco,2023-05-12T00:00:00.000,M182850,2018-11-13T00:00:00.000,CA,4.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M142168,2014-09-29T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
0 Block Of Garces  Drive,San Francisco,,M183086,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2200 Block Of 20th  Avenue,San Francisco,2024-01-12T00:00:00.000,M183211,2018-11-16T00:00:00.000,CA,4.0,94116.0,Owner Move In,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183098,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
800 Block Of 39th  Avenue,San Francisco,,M183231,2018-11-26T00:00:00.000,CA,1.0,94121.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
500 Block Of 36th  Avenue,San Francisco,,M183172,2018-11-29T00:00:00.000,CA,1.0,94121.0,Nuisance,-122.416017227272,37.773939264637
2200 Block Of Pacific  Avenue,San Francisco,,M183154,2018-11-19T00:00:00.000,CA,2.0,94115.0,Nuisance,-122.416017227272,37.773939264637
100 Block Of Cambon  Drive,San Francisco,,M183083,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
600 Block Of Banks  Street,San Francisco,,M182438,2018-08-23T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
2200 Block Of Stockton  Street,San Francisco,,M183049,2018-11-06T00:00:00.000,CA,3.0,94133.0,Failure to Sign Renewal,-122.416017227272,37.773939264637
600 Block Of Scott  Street,San Francisco,,M183155,2018-11-20T00:00:00.000,CA,5.0,94117.0,Nuisance,-122.416017227272,37.773939264637
1100 Block Of Post  Street,San Francisco,,M183133,2018-11-13T00:00:00.000,CA,3.0,94109.0,nan,-122.416017227272,37.773939264637
100 Block Of Bay  Street,San Francisco,,M183141,2018-11-16T00:00:00.000,CA,3.0,94133.0,Breach,-122.416017227272,37.773939264637
400 Block Of Serrano  Drive,San Francisco,,M183088,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2400 Block Of 15th  Street,San Francisco,,M183156,2018-11-20T00:00:00.000,CA,8.0,94114.0,Condo Conversion,-122.416017227272,37.773939264637
500 Block Of Arballo  Drive,San Francisco,,M183082,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
1300 Block Of Diamond  Street,San Francisco,,M183153,2018-11-19T00:00:00.000,CA,8.0,94131.0,Roommate Same Unit,-122.416017227272,37.773939264637
3600 Block Of 19th  Street,San Francisco,,M183105,2018-11-06T00:00:00.000,CA,8.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M150282,2015-02-17T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
300 Block Of Bosworth  Street,San Francisco,,M183159,2018-11-21T00:00:00.000,CA,8.0,94112.0,Nuisance,-122.416017227272,37.773939264637
100 Block Of 8th  Avenue,San Francisco,,M181945,2018-07-09T00:00:00.000,CA,1.0,94118.0,Owner Move In,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M110298,2011-03-07T00:00:00.000,CA,6.0,94102.0,Access Denial,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M131335,2013-07-17T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Chumasero  Drive,San Francisco,,M183084,2018-11-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
400 Block Of 7th  Avenue,San Francisco,2024-01-05T00:00:00.000,M182849,2018-11-08T00:00:00.000,CA,1.0,94118.0,Owner Move In,-122.416017227272,37.773939264637
1500 Block Of Jones  Street,San Francisco,,M183149,2018-11-19T00:00:00.000,CA,3.0,94109.0,Nuisance,-122.416017227272,37.773939264637
300 Block Of Hyde,San Francisco,,M020412,2002-04-05T00:00:00.000,CA,,94109.0,Nuisance,-122.416017227272,37.773939264637
800 Block Of Broadway  Street,San Francisco,,M020774,2002-06-17T00:00:00.000,CA,,94133.0,Nuisance,-122.416017227272,37.773939264637
100 Block Of Font  Boulevard,San Francisco,,M183184,2018-12-03T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
0 Block Of 6th  Street,San Francisco,,M081459,2008-09-12T00:00:00.000,CA,6.0,94103.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Montcalm  Street,San Francisco,,M183272,2018-12-07T00:00:00.000,CA,9.0,94110.0,Roommate Same Unit,-122.416017227272,37.773939264637
400 Block Of Monterey  Boulevard,San Francisco,,M183173,2018-12-03T00:00:00.000,CA,7.0,94127.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Chumasero  Drive,San Francisco,,M183445,2018-12-24T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
400 Block Of Eddy  Street,San Francisco,,M183288,2018-12-12T00:00:00.000,CA,6.0,94109.0,Breach,-122.416017227272,37.773939264637
1000 Block Of Bush  Street,San Francisco,,M183342,2018-12-14T00:00:00.000,CA,3.0,94108.0,Breach,-122.416017227272,37.773939264637
800 Block Of Gonzalez  Drive,San Francisco,,M183300,2018-12-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2400 Block Of Lake  Street,San Francisco,,M183421,2018-12-24T00:00:00.000,CA,2.0,94121.0,Capital Improvement,-122.416017227272,37.773939264637
100 Block Of Cambon  Drive,San Francisco,,M183303,2018-12-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
100 Block Of Font  Boulevard,San Francisco,,M183186,2018-12-03T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2500 Block Of Folsom  Street,San Francisco,,M183420,2018-12-24T00:00:00.000,CA,9.0,94110.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Arballo  Drive,San Francisco,,M183440,2018-12-24T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
700 Block Of Thornton  Avenue,San Francisco,,M183364,2018-12-20T00:00:00.000,CA,10.0,94124.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Madrid  Street,San Francisco,2024-02-28T00:00:00.000,M183475,2018-12-24T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
4500 Block Of Mission  Street,San Francisco,,M183457,2018-12-28T00:00:00.000,CA,11.0,94112.0,Nuisance,-122.416017227272,37.773939264637
1600 Block Of Quesada  Avenue,San Francisco,,M183293,2018-12-13T00:00:00.000,CA,10.0,94124.0,Non-payment,-122.416017227272,37.773939264637
0 Block Of Henry  Street,San Francisco,,M183176,2018-12-03T00:00:00.000,CA,8.0,94114.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Fair Oaks  Street,San Francisco,,M183274,2018-12-10T00:00:00.000,CA,8.0,94110.0,Roommate Same Unit,-122.416017227272,37.773939264637
0 Block Of 6th  Street,San Francisco,,M181195,2018-04-18T00:00:00.000,CA,6.0,,Nuisance,-122.416017227272,37.773939264637
800 Block Of Gonzalez  Drive,San Francisco,,M183439,2018-12-24T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
0 Block Of Chumasero  Drive,San Francisco,,M183296,2018-12-13T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
300 Block Of Arballo  Drive,San Francisco,,M183185,2018-12-03T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
500 Block Of Capitol  Avenue,San Francisco,,M183344,2018-12-14T00:00:00.000,CA,11.0,94112.0,Breach,-122.416017227272,37.773939264637
900 Block Of Cabrillo  Street,San Francisco,,M183343,2018-12-14T00:00:00.000,CA,1.0,94118.0,Non-payment,-122.416017227272,37.773939264637
1900 Block Of Eddy  Street,San Francisco,,M183279,2018-12-11T00:00:00.000,CA,5.0,94115.0,Illegal Use,-122.416017227272,37.773939264637
300 Block Of Union  Street,San Francisco,,M183345,2018-12-14T00:00:00.000,CA,3.0,94133.0,Non-payment,-122.416017227272,37.773939264637
4300 Block Of 3rd  Street,San Francisco,,M183175,2018-12-03T00:00:00.000,CA,10.0,94124.0,Nuisance,-122.416017227272,37.773939264637
400 Block Of Serrano  Drive,San Francisco,,M183423,2018-12-24T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
400 Block Of Arballo  Drive,San Francisco,,M183449,2018-12-24T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
1900 Block Of Franklin  Street,San Francisco,,M183360,2018-12-20T00:00:00.000,CA,2.0,94109.0,Nuisance,-122.416017227272,37.773939264637
1800 Block Of 36th  Avenue,San Francisco,2024-02-01T00:00:00.000,M183369,2018-12-10T00:00:00.000,CA,4.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
1200 Block Of Chestnut  Street,San Francisco,,M183422,2018-12-24T00:00:00.000,CA,2.0,94109.0,Nuisance,-122.416017227272,37.773939264637
300 Block Of Turk  Street,San Francisco,,M183282,2018-12-11T00:00:00.000,CA,6.0,94102.0,Breach,-122.416017227272,37.773939264637
300 Block Of Noe  Street,San Francisco,,M183284,2018-12-11T00:00:00.000,CA,8.0,94114.0,Roommate Same Unit,-122.416017227272,37.773939264637
800 Block Of Oak  Street,San Francisco,,M183458,2018-12-28T00:00:00.000,CA,5.0,94117.0,Nuisance,-122.416017227272,37.773939264637
700 Block Of Ellis  Street,San Francisco,,M183177,2018-12-03T00:00:00.000,CA,6.0,94109.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Bache  Street,San Francisco,,M183308,2018-12-13T00:00:00.000,CA,9.0,94110.0,Non-payment,-122.416017227272,37.773939264637
2300 Block Of Francisco  Street,San Francisco,,M183286,2018-12-12T00:00:00.000,CA,2.0,94123.0,Non-payment,-122.416017227272,37.773939264637
